employee_id,is_promoted
21802,0.15488088
77434,0.0059210686
19778,0.0011192914
898,0.10368619
6423,0.084778845
63771,0.9979911
40043,0.04508006
37524,0.0055840067
45435,0.14623083
21680,0.49314606
30837,0.0021502217
28273,0.0018408658
43604,0.28469896
39968,0.049947593
29988,0.09074697
49573,0.1733798
42344,0.12692559
46321,0.00044603762
14318,0.0018184278
67705,0.024107773
45901,0.13528588
25913,0.0011672243
15685,0.03984518
54843,0.13384679
13558,0.016152373
77604,0.15402162
73838,0.017308658
3912,0.10845417
45518,0.018393844
42400,0.012909252
43038,0.012228119
45844,0.18787256
46877,0.20627818
68528,0.0016216394
38201,0.0021371727
33405,0.004783823
47641,0.18165894
29798,0.029504474
53226,0.03006846
41583,0.16022666
56552,0.0042066956
73125,0.032708604
48798,0.0016034066
61837,0.21313998
63291,0.992305
2613,0.0013401227
63013,0.0015152394
61746,0.02926951
29679,0.9877017
75834,0.14413394
15853,0.0015457798
2772,0.002014461
2147,0.00049368263
76882,0.0009839578
12543,0.16871491
29051,0.00048031026
13504,0.0028358097
41231,0.0011975482
9018,0.0018248309
54676,0.0013322236
55357,0.0011798273
43222,0.01048355
45713,0.18612032
54822,0.0016971518
539,0.04572291
30105,0.020054473
22194,0.0015891502
25968,0.25534326
25439,0.21629284
73337,0.0055453475
18604,0.041831285
60348,0.18673319
301,0.0018827423
64312,0.0121158315
18608,0.13967253
65700,0.0005321735
71470,0.044149183
24346,0.0003589001
26790,0.0011659813
29160,0.119030856
64559,0.046001665
75185,0.1275496
6885,0.15299508
57366,0.00042342534
32348,0.009708018
38139,0.025082422
29324,0.25054651
19349,0.0004904402
70264,0.32856384
66395,0.19698296
53103,0.13861775
48908,0.0014833156
42742,0.0013434035
44023,0.1309609
58862,0.120567024
13317,0.094231986
42940,0.03882319
69308,0.036451932
31237,0.0019179072
25740,0.10477138
44668,0.18982846
41886,0.0013996923
15741,0.0011567423
53486,0.24852431
61149,0.0013059766
57678,0.25088176
67363,0.00154084
1211,0.020324012
1194,0.14879738
8685,0.106323905
5857,0.1838591
21829,0.06321207
44709,0.050043415
14124,0.038708925
69131,0.11022481
26252,0.0015515581
27618,0.034207866
46460,0.23197147
15858,0.04806829
53569,0.04139889
64012,0.0005209394
5050,0.04438568
2736,0.025640367
30950,0.11464495
38795,0.21649067
39674,0.022932453
33710,0.040200744
47675,0.016367037
59613,0.021858932
8113,0.12065401
54049,0.13369933
69415,0.018925432
4398,0.0003940426
42257,0.3125639
3185,0.0013735573
52650,0.1394157
73325,0.007873279
36083,0.013292912
46349,0.17071255
77056,0.13670307
33475,0.03959917
21071,0.12711926
26387,0.22211993
61989,0.042169712
65878,0.042193186
54682,0.21599658
11151,0.034091584
15986,0.03741005
45528,0.2099437
12110,0.006291911
3921,0.0020601784
65030,0.27011076
35426,0.015751896
62032,0.24016412
12989,0.19007334
41176,0.13503677
13669,0.036944117
51033,0.0018165446
38332,0.17735696
34784,0.13213961
50905,0.97789395
43508,0.0009800222
1166,0.28604242
48111,0.024726018
41718,0.01175069
24621,0.3112903
67704,0.26084748
60163,0.12334383
29114,0.17570975
10460,0.14332
66376,0.030188106
42693,0.020124607
76548,0.9214566
17296,0.017960457
21148,0.18330489
69948,0.051294737
49479,0.102012664
27406,0.21379448
50617,0.11234463
60683,0.02282028
6228,0.0018103927
66646,0.16662568
45033,0.0010853714
4095,0.06525952
74727,0.12563094
52859,0.040275782
30413,0.19728525
62892,0.014754176
26503,0.15416081
27640,0.0017859327
35624,0.0011591398
64086,0.0016656084
12306,0.0064528426
41434,0.10112938
26392,0.0018875585
23794,0.0016889344
35536,0.0016499653
32511,0.021576764
20122,0.152479
19444,0.0011990617
31169,0.0032915634
44395,0.043700974
63676,0.0017162209
26958,0.13732132
43479,0.013372872
49236,0.0016907122
24056,0.00038194185
51399,0.0016486014
23535,0.010945625
23864,0.10186482
30621,0.10258321
48380,0.0016971518
47483,0.0005008882
26036,0.008743145
55989,0.17061731
39963,0.00046461038
70258,0.001982067
25378,0.0013990832
43905,0.9912144
58863,0.040669113
21530,0.10042861
74567,0.03170058
48894,0.01717551
51410,0.054194883
21993,0.011545039
29212,0.288388
41239,0.001104796
76110,0.0017909816
58229,0.14174391
75470,0.0019258483
1304,0.03624324
59363,0.064045034
49429,0.11174224
25151,0.004929041
32339,0.04233443
47294,0.0011340771
22908,0.059101634
40005,0.11646636
75245,0.002200109
17152,0.1835083
36484,0.021846157
39027,0.029168777
36011,0.10652127
33207,0.10164162
76956,0.049179945
53351,0.02530876
17375,0.042248543
7196,0.17401941
11025,0.16680051
75366,0.03853861
42715,0.044459175
29167,0.16109252
6065,0.00095230114
36157,0.13787289
60412,0.009128272
71138,0.031738803
74335,0.13737252
20596,0.55104417
2841,0.030566312
45300,0.26979265
43873,0.00038778508
4888,0.013921977
33725,0.045210686
4966,0.00060197624
20334,0.012263938
55149,0.033348452
72328,0.12860662
52140,0.0067248363
10246,0.0021655012
1770,0.10356559
34089,0.0005350811
12354,0.14548272
49846,0.0075908327
73707,0.26526275
10618,0.0104922885
51455,0.04322181
28827,0.019721027
38843,0.022625878
74212,0.028361998
7438,0.23133434
64443,0.10789846
27444,0.027186919
44190,0.2513105
30833,0.1897297
65787,0.0004632381
41247,0.0062349983
40052,0.0013324787
71324,0.019065082
67538,0.0011985388
43086,0.14464168
13976,0.007477732
4551,0.13366155
26939,0.019057166
2423,0.04235069
37871,0.00052333326
40123,0.10582646
2364,0.1815739
60269,0.108172975
43919,0.0019131356
49984,0.011123146
16372,0.023787353
73215,0.14171882
38954,0.035235967
41553,0.0004924318
47546,0.033200428
31044,0.16226824
62406,0.03551786
74200,0.00847502
35734,0.037070166
48500,0.047872983
42632,0.35640064
17353,0.1371779
1973,0.0004862693
57510,0.03274262
55431,0.1345131
5913,0.2694313
36973,0.13242689
9688,0.14352036
76706,0.22621496
3245,0.013841117
7535,0.091673404
51699,0.097480014
14801,0.15126067
17387,0.14912778
1385,0.12528898
31729,0.1455613
47340,0.001584335
19282,0.00047879905
4853,0.0026556195
31658,0.11387368
74983,0.18629128
58762,0.089794755
52040,0.25264758
65116,0.19558112
8530,0.0013650521
54246,0.056055944
13227,0.018974327
35050,0.22651486
61144,0.031867955
46385,0.04383768
37141,0.002314189
13831,0.0016820905
11120,0.13795017
50010,0.01193097
50029,0.11204133
10082,0.03483553
10777,0.05831321
72874,0.1272175
44555,0.001812412
36310,0.12088951
45120,0.13881662
10715,0.02161015
40746,0.09922906
23284,0.24424317
5162,0.014875229
48232,0.11677644
17533,0.05058133
26116,0.14560331
33011,0.9162026
48593,0.1748608
30989,0.16895911
63304,0.038911697
3576,0.001819006
16208,0.045321293
9581,0.0022745868
47766,0.0005438759
74483,0.22483692
44644,0.14522871
8396,0.044572674
53177,0.12753063
49345,0.18419585
6408,0.0077724196
59221,0.27437255
54407,0.24837196
33436,0.13119836
49954,0.024150142
15055,0.0011440379
67765,0.043485537
10565,0.9375692
47064,0.0713037
32879,0.19994392
38397,0.19148621
13452,0.09083804
42563,0.047223706
78235,0.11954638
67003,0.0015210718
43398,0.0015235948
42779,0.048711505
23830,0.07752961
25970,0.15085104
27450,0.00056150067
68073,0.045903683
51470,0.03837013
23177,0.13600169
57543,0.29305902
49347,0.13539605
38965,0.0017456706
48650,0.00052908825
70983,0.15351969
29071,0.0013905732
14344,0.05777652
29756,0.12850033
59218,0.050154246
35142,0.0014184463
35794,0.16218993
14872,0.14666487
70035,0.15574448
51285,0.14681575
9287,0.055632316
8259,0.12339088
78135,0.12735602
67651,0.025127396
43926,0.0015039989
36880,0.11244045
57,0.23702611
8805,0.001753206
63789,0.1334753
43555,0.14453857
64030,0.045702294
75998,0.13946666
62308,0.0015745672
25878,0.16871491
54449,0.001858342
58784,0.12528546
56915,0.04383988
30639,0.017172595
45183,0.0885032
17872,0.048894566
29175,0.0020174435
55838,0.012273096
1542,0.13217175
34187,0.09715081
32138,0.9892552
17513,0.013626346
68294,0.011946326
69258,0.10454136
69806,0.17511599
63889,0.552115
43461,0.12840605
76728,0.13087323
35163,0.0015975777
61219,0.093129
15788,0.25074682
70272,0.21870159
35174,0.034998596
6669,0.19255553
6202,0.006778497
77430,0.1453746
65129,0.00093590823
2315,0.13722323
62929,0.03686889
13152,0.0012777086
43740,0.16919084
8677,0.0018532745
16744,0.0022577848
16088,0.14088093
44551,0.12141406
28950,0.040492043
1355,0.15631571
68712,0.01615219
11038,0.0014760062
74964,0.19805264
816,0.025754882
59019,0.04125191
3058,0.057767004
32734,0.24598522
31317,0.021133969
76022,0.001364883
13618,0.0018601553
14985,0.0453805
41011,0.0011952786
27619,0.0016837518
44353,0.026212996
38971,0.05985307
40728,0.0020503425
45686,0.0014270371
53032,0.0014326123
63493,0.00040737813
17804,0.19168898
2004,0.017414289
53481,0.1585751
11010,0.013985756
17906,0.05623957
43554,0.03953586
370,0.11609694
10306,0.044346005
46799,0.023793869
25155,0.0015158375
70576,0.0018699585
34231,0.023205882
1352,0.12418954
15502,0.00077117974
71065,0.0004733652
51244,0.015730154
76027,0.0004831202
70608,0.004883056
48231,0.0017000813
77354,0.15955871
50550,0.029093262
6379,0.10341505
46160,0.0011231124
41854,0.02319303
47578,0.0012291155
32768,0.044486523
75675,0.19412076
2492,0.07443492
68673,0.11041129
65753,0.042923834
55599,0.067398235
2521,0.05397725
7523,0.12563996
34920,0.0014317005
18273,0.00047343943
6961,0.13598873
6896,0.24326912
43221,0.1386324
49387,0.0014009578
68362,0.0068657347
35318,0.17938772
52749,0.05634998
56550,0.044389017
32869,0.19180259
61022,0.011637255
41688,0.0079675075
13001,0.11893099
39774,0.13780095
17638,0.14264536
72670,0.18734238
55611,0.0015935231
38187,0.15302232
22678,0.024473576
49322,0.084326625
37325,0.0018837774
4084,0.96716154
43698,0.047220398
33581,0.111989066
34746,0.0011886315
14483,0.0012899068
41331,0.045220718
32126,0.12753063
28958,0.041726436
62420,0.02627399
72476,0.01403904
71571,0.17168404
78134,0.04107326
34154,0.17702997
5032,0.01419769
28883,0.23120925
75391,0.0015344503
30801,0.03974737
58938,0.017230192
4368,0.14242052
33007,0.02013957
74222,0.13864866
64238,0.1156575
34836,0.010602304
5943,0.040489383
48915,0.04928509
14536,0.0016014514
6415,0.0022788565
39741,0.078757875
73438,0.036818728
33960,0.24825285
76526,0.048191138
30305,0.27535957
44682,0.021946125
54791,0.0007238183
52570,0.011274654
66819,0.11968021
45464,0.111093946
39683,0.020470113
28219,0.017236363
59444,0.33648658
53419,0.15246753
49088,0.19847515
56757,0.14260122
34885,0.0016712688
31659,0.41394228
46832,0.042336885
72671,0.1318054
74529,0.66258675
19701,0.0068574194
10949,0.027190689
63006,0.0017553237
58708,0.000423991
43209,0.021879543
29844,0.050579034
15910,0.13752346
66190,0.15892841
45751,0.110795446
62803,0.0049969903
15086,0.007201345
63564,0.04285688
10774,0.009181709
35587,0.013897805
41570,0.00047327016
68925,0.037442863
16395,0.020169737
20474,0.042453367
25082,0.1967498
45221,0.007727399
6323,0.1331562
55488,0.0143480385
46386,0.0014495434
19882,0.042148635
11766,0.02054676
63011,0.022666125
68450,0.018472606
44365,0.052503586
31546,0.030545266
25708,0.09385493
1944,0.0037775536
43613,0.21513665
65704,0.10108627
47045,0.04651476
44295,0.18870641
33541,0.022002714
45167,0.14428684
64137,0.0022437763
13822,0.13008814
12642,0.038902096
50565,0.15848838
40842,0.0004460512
60858,0.10447061
15862,0.10485607
45186,0.023112599
19517,0.07807677
33528,0.0046825316
1239,0.051629025
71835,0.043362655
30494,0.0012849633
23433,0.10392876
34864,0.14913468
25162,0.0004605146
10575,0.008043332
59596,0.13919362
16774,0.033418808
63781,0.24626577
31301,0.20388716
29614,0.09474749
25830,0.036547415
13887,0.016408296
64279,0.03875701
32722,0.0017937853
51552,0.00048122066
14830,0.0015023721
68876,0.0015969679
6845,0.001182611
74748,0.14364247
16869,0.133665
11260,0.002642726
50080,0.028330958
7172,0.034142174
55632,0.11871708
69330,0.019519813
75503,0.0014146294
18082,0.0122709405
50303,0.11810785
77856,0.0018944805
39751,0.20010534
65475,0.019504132
39978,0.00034764397
58402,0.043786123
26348,0.005974403
1012,0.0018724218
20277,0.13907671
33584,0.09298614
72657,0.15150453
66922,0.044600066
60737,0.02530131
74039,0.016454542
5074,0.20894203
47407,0.012944254
7127,0.02354535
1427,0.0019308361
60703,0.0016967286
74384,0.041159127
18676,0.02838175
23247,0.039716966
6077,0.1331346
64389,0.00050449703
45181,0.12667464
39615,0.003703991
66435,0.024168016
2792,0.025539717
45218,0.102132946
55143,0.043616626
1316,0.0053520114
54600,0.046435665
5410,0.000509215
16332,0.16129883
76472,0.12460923
78268,0.00046044588
24647,0.13313754
62442,0.0016585885
69036,0.04983905
5609,0.018608613
75230,0.027694052
31097,0.16716869
17981,0.17017744
39128,0.034827057
70418,0.0052634957
50072,0.0012061145
71906,0.07325822
286,0.00059362245
56296,0.0014069089
61727,0.028558739
17356,0.20357728
33691,0.12887466
77786,0.005118756
35802,0.19162682
43747,0.12753063
17945,0.15537295
66418,0.0006409306
58413,0.036156625
23422,0.11846207
4187,0.0011010629
33435,0.089129835
27553,0.036343534
44152,0.0010318845
58925,0.0022626442
61903,0.0018016831
21124,0.04277738
15443,0.011033814
3888,0.045348298
57347,0.05416239
55577,0.09639442
74219,0.042568035
63810,0.24472462
49125,0.010136381
15300,0.04204872
21521,0.027794912
41152,0.020050604
58501,0.8514887
13675,0.025655683
11299,0.048880387
14350,0.05227589
4745,0.016129678
76799,0.09845939
41884,0.0019563828
2750,0.03616352
49456,0.021627624
33850,0.036911532
64862,0.16853774
10329,0.22820948
76244,0.03531891
7095,0.001696164
47972,0.9085359
51800,0.17944731
15683,0.29078817
6417,0.0005304453
5340,0.0032228213
53984,0.0017750483
55356,0.046563994
47763,0.0020179783
3915,0.16145453
38255,0.03328848
65464,0.27996057
78147,0.049307823
8179,0.11791348
70589,0.12121994
17392,0.12660697
70763,0.19375671
21235,0.0017447667
7787,0.0023149918
55972,0.001504344
36951,0.00031532987
77549,0.042870007
59980,0.106838636
4726,0.14590874
34572,0.15485099
44455,0.0014936449
23519,0.083025016
25972,0.2127336
14092,0.14099637
44361,0.004334619
35639,0.037139878
36642,0.033149205
57765,0.17112061
76418,0.14979266
64894,0.019120619
23787,0.0008016832
15031,0.0014539217
822,0.019992929
62856,0.013013451
44517,0.0450527
15590,0.03596261
21884,0.0016644574
30462,0.0005761097
63669,0.009692705
34823,0.0014115785
28391,0.1416519
24156,0.0011882415
55358,0.1007022
43911,0.031709906
24940,0.0019850943
38107,0.1542533
30498,0.18528362
64816,0.041344635
14933,0.045457013
37736,0.030252734
4885,0.010686909
27700,0.020217678
75183,0.0196196
20779,0.047126215
31972,0.15934116
65777,0.0012521376
17597,0.17356853
12921,0.18588604
4404,0.0017931303
8251,0.0016955175
55794,0.1758831
60406,0.0011252724
2359,0.0005291886
7307,0.16301893
73498,0.11617299
74805,0.0011303804
67374,0.0011389571
66201,0.14385046
5843,0.021846157
54154,0.0018987554
65000,0.0068657054
9444,0.19515274
9395,0.0014940816
18559,0.0021785384
7464,0.24674399
9735,0.029297357
1985,0.21831343
35223,0.05454962
56272,0.0019348714
72593,0.022675883
39661,0.0011983556
13487,0.029043674
12104,0.0006420739
51557,0.11715082
45811,0.046563078
62537,0.0036815263
31249,0.16614456
73184,0.010414809
77541,0.0110590365
57905,0.16390352
49750,0.0022214835
4159,0.13060842
53159,0.031827006
58058,0.023867574
59981,0.02120522
16120,0.0017846563
1085,0.0011036111
14532,0.0018482122
48980,0.0016440449
14542,0.0011833175
69208,0.048481185
32982,0.034621723
23920,0.04394154
19014,0.123165384
50788,0.15128809
35437,0.04786038
21887,0.20241855
30247,0.00037666174
34584,0.14869696
17277,0.022119187
47830,0.0020382525
10642,0.049034376
26233,0.12266945
64285,0.0016731826
48185,0.21696235
66976,0.044428375
27688,0.1341585
47926,0.043824602
39584,0.03106831
7607,0.13268974
44944,0.0013469472
54439,0.18898161
30326,0.09173058
65117,0.13533536
26383,0.0015065431
31285,0.22459882
59401,0.027753957
2791,0.0013126001
24532,0.001751161
49558,0.044085536
22352,0.050705202
20078,0.1403537
47180,0.048586704
16803,0.2801996
25545,0.164055
75631,0.14052285
23616,0.0014922133
32101,0.042791005
44256,0.001171472
69784,0.25220808
37905,0.0020938604
33339,0.26390293
71246,0.19888951
62759,0.0652551
74096,0.10334014
59113,0.001056384
67917,0.0053952835
5039,0.06615155
76659,0.9731531
1799,0.00042826825
7216,0.038355764
66500,0.06569132
50930,0.029126348
18736,0.028506652
64289,0.0022954536
40816,0.13397989
71432,0.0744711
68455,0.14221111
10078,0.10789906
29985,0.13847938
5900,0.10538668
62708,0.0020787457
77741,0.0005110779
25560,0.16776715
5749,0.28592685
3078,0.0014024709
67709,0.0010269544
39680,0.04350121
62400,0.001666188
68196,0.11229248
57095,0.0014120283
70238,0.118494354
57818,0.04682716
17279,0.14668919
27397,0.15441959
32930,0.04516674
32728,0.007196455
15712,0.23716222
72114,0.0004669974
13478,0.040430985
51787,0.12264667
12240,0.043964043
42943,0.1371779
43716,0.109873615
16564,0.18926045
66230,0.0025202744
329,0.0010168353
71396,0.107860446
72290,0.028015979
63531,0.1640604
55161,0.0014407268
45391,0.0011938603
62327,0.2341393
51575,0.34795085
60242,0.17020991
2980,0.08397004
69164,0.2140848
24300,0.08133656
8811,0.123059615
56209,0.049950514
21222,0.10607476
42405,0.004443787
67794,0.18128286
56605,0.09216292
37404,0.07786698
8334,0.09083089
18779,0.1775648
37733,0.09324224
8806,0.0024993562
19770,0.060642682
59793,0.0014076171
60293,0.034376238
36612,0.06960079
29087,0.043881487
47095,0.037724465
71701,0.15698998
69541,0.08326145
65793,0.012942397
49179,0.0016115092
21272,0.00039385125
5920,0.123650976
73320,0.0016933614
45208,0.18741462
3918,0.1119216
2534,0.013154377
22470,0.13670307
59281,0.007979071
22488,0.26076484
18967,0.022666125
33377,0.12370584
25811,0.037603553
35259,0.001965417
31596,0.050680935
72546,0.0019263724
44359,0.13359727
32429,0.063148
66624,0.14210458
44067,0.027482847
61883,0.0022105144
72992,0.039724678
45640,0.13533439
48110,0.05130618
70280,0.3005589
59414,0.04654666
49699,0.0014718573
70186,0.056026965
57975,0.0016079542
78070,0.11148974
52282,0.04808497
35755,0.0366079
28776,0.0014942737
10693,0.0013156446
59322,0.15518267
67997,0.03739476
58269,0.0013745256
46195,0.0004592945
55222,0.029434655
46505,0.02567746
58389,0.02905878
3514,0.03663368
52370,0.04134899
77296,0.11267722
58253,0.0364912
18742,0.25945622
18128,0.001553995
20802,0.13052343
11588,0.031392127
41752,0.21488349
21476,0.5453467
57507,0.036911532
16593,0.13297635
14653,0.010562682
54517,0.0016155221
73288,0.07589897
74509,0.084511645
41084,0.0009702764
28248,0.1232731
29389,0.14749067
45812,0.00039045402
17782,0.044405364
58105,0.18578391
57083,0.0014968372
9676,0.115610205
30660,0.12768124
51957,0.089943804
42438,0.0011315084
25962,0.011455408
78160,0.1289592
23533,0.09617541
18288,0.02584786
47898,0.01219017
15263,0.12908684
42580,0.0014642864
41025,0.12566264
37537,0.21198338
18202,0.15622003
68730,0.057196967
33098,0.14263429
13512,0.00041632497
75804,0.15085104
76556,0.12271553
53389,0.046238016
794,0.0005221221
31389,0.1316934
4139,0.14447054
58066,0.008207147
25341,0.10383314
8809,0.011609322
57697,0.22489296
20022,0.16918309
48984,0.1223231
73852,0.13140015
50743,0.052733824
37569,0.27546364
64962,0.19036634
37810,0.079728134
59326,0.12198582
30103,0.026040269
72473,0.016364211
26789,0.18661903
70330,0.037545986
70613,0.0005288553
25720,0.11250936
75890,0.09661738
28516,0.037952855
57872,0.06782551
55942,0.04293862
44686,0.038419183
10751,0.0017222614
24278,0.029160162
34418,0.24183254
60131,0.03812335
61253,0.044658467
64043,0.031566206
22458,0.0044930233
280,0.047403358
68080,0.08832244
23162,0.00055746816
71228,0.094987206
68205,0.014405722
64683,0.13539675
73704,0.051844016
29272,0.025977094
36294,0.21247332
10026,0.018527206
25820,0.019266644
32201,0.08888024
4399,0.0018036076
1388,0.107394025
41781,0.25898
76152,0.12913664
1057,0.0006151051
58846,0.14540927
12188,0.01896873
60876,0.08753717
16280,0.05996519
6364,0.0015152394
49296,0.00047888784
27509,0.20557404
76058,0.121795565
29971,0.013051731
24763,0.14647986
75720,0.050084587
9422,0.14818627
42990,0.0074856486
18201,0.029297357
69227,0.11148974
68857,0.0132677
10701,0.06397048
49983,0.07948195
62907,0.0018842088
50129,0.001241833
45893,0.0004714055
23531,0.19235921
41301,0.011980877
74762,0.032094818
23217,0.014287399
3693,0.103365816
4961,0.0021408338
643,0.00055534864
75545,0.15107362
50770,0.043929134
37780,0.1267812
44254,0.049353294
25701,0.0020576133
67878,0.04471701
65397,0.16896121
47743,0.10772286
9907,0.0134284375
37215,0.16827105
34044,0.12666917
14266,0.0947211
36445,0.12993872
71616,0.025883237
51046,0.0005358696
45634,0.040238578
19296,0.037727583
290,0.00041925284
25037,0.09149895
16024,0.083325915
29176,0.12379248
35911,0.13621855
63179,0.11091264
17452,0.005613216
4556,0.19026446
68070,0.03362637
43234,0.14308418
61429,0.15636939
68057,0.13610983
75003,0.0018467219
55776,0.027565362
70136,0.15272987
68650,0.092492394
13704,0.048475668
54930,0.0013175457
27662,0.0021137523
22062,0.012780444
1005,0.16988912
67848,0.025691886
71624,0.18162508
78229,0.3103979
27830,0.0005030979
43191,0.017523311
55809,0.13541348
59073,0.04647564
45908,0.09780095
61775,0.98464453
819,0.00080620195
27307,0.22886987
39880,0.0016445027
13715,0.14950335
45207,0.0515291
63813,0.21112789
59542,0.0011984668
44499,0.15647426
45626,0.11339453
43417,0.15201633
67550,0.1836736
18338,0.010471704
49831,0.016567256
50369,0.16779765
76689,0.27668008
45273,0.02385232
68061,0.12042298
45125,0.15491262
48827,0.13120162
72965,0.11219163
61302,0.111258835
68477,0.16819488
1396,0.042492103
17369,0.0015854774
18007,0.0014876081
48033,0.18517622
49701,0.012384724
15525,0.04069274
43576,0.0017707708
4621,0.115205675
57816,0.024979198
19812,0.021662386
50497,0.11405851
3829,0.01886541
78109,0.013507003
44820,0.025171088
65636,0.0008422193
905,0.0016818421
28299,0.19223353
51132,0.018253652
61896,0.03332081
51832,0.107860446
29499,0.035231657
3751,0.16449821
2771,0.14099637
69173,0.028532354
25241,0.02813454
44011,0.017045438
17299,0.02698845
61719,0.040371228
61275,0.03295665
11426,0.04480406
75205,0.9881831
57523,0.20891322
10497,0.0015916609
72579,0.021399092
48181,0.03452409
57079,0.038038854
14369,0.15860593
18104,0.0013642106
409,0.14139059
61987,0.031189833
9091,0.0052162246
14058,0.04968075
27471,0.0004606395
16860,0.10481231
26440,0.117722556
60695,0.0020665328
19475,0.012279462
14195,0.19634618
75138,0.042030264
56063,0.00039437518
41403,0.14307514
53776,0.031203734
12947,0.0015542686
56962,0.0013831267
5618,0.0017146146
57328,0.0015049113
4100,0.014721398
76410,0.0015412985
69694,0.02137311
68052,0.16030431
9507,0.0015625897
42821,0.15249076
6383,0.0014400504
77100,0.179948
31143,0.046947323
39131,0.001494103
48268,0.1551931
35518,0.00029511802
21835,0.0016971518
34013,0.12527442
6748,0.0014805256
31294,0.0015540089
43244,0.0019571306
39911,0.004122958
26763,0.2619155
67686,0.047878362
15627,0.13536918
17719,0.03565198
59962,0.0048873904
76779,0.10414135
47012,0.11824271
27249,0.22993259
29615,0.1261768
31148,0.24062812
19703,0.042013727
18349,0.15508246
18943,0.034130517
72472,0.1397029
34048,0.09300091
14357,0.043560807
3930,0.045457013
28250,0.20259696
65025,0.20047602
8387,0.00046248475
73099,0.057317413
2946,0.025777576
38651,0.014676496
746,0.0013424954
75180,0.07745148
74060,0.27379012
19059,0.0014832378
17992,0.001779367
23049,0.13154039
12511,0.069648296
4873,0.0477103
41355,0.016418071
115,0.111004815
21231,0.16916703
21418,0.04560762
16191,0.008061794
15515,0.018605322
23222,0.035816945
51639,0.02292365
70369,0.040167067
12387,0.045600146
2567,0.16594669
47066,0.11780544
15155,0.017316876
18628,0.012983481
67779,0.0015232569
42374,0.00043445363
61966,0.0013175457
17327,0.14320898
59291,0.026386451
65979,0.0013112018
78028,0.022836858
34205,0.0017956313
66078,0.039487753
56471,0.13097009
20178,0.16997842
3676,0.041863166
64209,0.05034233
48556,0.2405713
53896,0.002442764
29771,0.14328335
34274,0.027095819
61272,0.21308051
3948,0.02243095
2922,0.8363882
32301,0.012884909
16148,0.0022674752
28553,0.032494664
25536,0.0011684156
22211,0.0007027612
29255,0.022369727
25888,0.002231975
27297,0.08906445
15101,0.0012797639
60409,0.29480034
68038,0.04450665
25480,0.08734533
43629,0.05620978
15315,0.03799585
77450,0.0015589946
57256,0.0014606118
67724,0.19454354
69371,0.050588243
77621,0.13375248
64569,0.0017268232
33696,0.0015152632
30652,0.0009839578
38628,0.03209411
21713,0.0013375964
25871,0.13398129
30516,0.17337954
42511,0.10397113
7139,0.01868811
68094,0.10765617
27021,0.01986344
12009,0.00053427817
58188,0.07720213
70206,0.1122052
23444,0.052061267
4408,0.012916423
945,0.044713672
35742,0.09872765
8907,0.22047588
76287,0.04414274
19287,0.030984806
45875,0.7854591
33027,0.12261248
33227,0.23173319
58842,0.26791272
65578,0.17143056
68231,0.19305423
52119,0.058106523
35224,0.1713057
14751,0.20279506
16374,0.008589131
3422,0.0106609315
44697,0.04478553
38008,0.00042754482
24578,0.0015799634
35402,0.29970646
20978,0.0495511
37057,0.2997945
76611,0.04240981
18324,0.11211043
45005,0.030736357
9836,0.14335479
74166,0.031152967
42666,0.046732064
9176,0.1269068
58031,0.0012486117
29700,0.00041658996
42051,0.04155018
37898,0.013254147
31309,0.041585848
54142,0.0057862396
45784,0.032720745
75646,0.00043283976
14288,0.2414576
44019,0.14398527
18275,0.17291728
55486,0.0004214666
26896,0.009887625
70353,0.8165823
9648,0.022968268
15596,0.001814843
22984,0.051749364
8730,0.0012674014
12855,0.28421786
55474,0.17841938
60610,0.17358175
6834,0.10628558
63311,0.09664191
74448,0.04033343
28105,0.0016097373
30385,0.0014860443
33118,0.22713901
52948,0.04444761
13190,0.10950927
15849,0.0013230961
70807,0.106635146
22994,0.041629087
33605,0.020054294
13003,0.011704753
68711,0.14646883
67970,0.050162107
63357,0.16276415
63400,0.021555152
70915,0.26313612
57112,0.041672625
65395,0.13760592
49469,0.01811081
65001,0.00035079574
55061,0.20335032
72167,0.1436984
11942,0.18841386
19364,0.13912366
3621,0.0012526738
20618,0.3121255
18901,0.07404061
1520,0.0024670828
69041,0.0013663684
5604,0.047908664
63375,0.011645726
40122,0.047116645
50418,0.012523102
24071,0.2477758
38518,0.23653463
30598,0.05646456
51922,0.21553446
54486,0.026386451
39388,0.038444806
7895,0.043877672
15707,0.19296491
21905,0.14455305
60055,0.044789296
23645,0.019588597
50474,0.0013347542
75589,0.45047793
41217,0.03850216
15175,0.04921756
17759,0.17071255
19136,0.0044846153
41607,0.19072701
6052,0.00044297703
62828,0.04932961
28937,0.008970927
31915,0.13097037
36284,0.0016118154
14157,0.001599881
31391,0.011180571
993,0.001912197
27050,0.0013973681
65263,0.11906471
28718,0.0010874019
54594,0.002183402
41149,0.0441736
58029,0.025173927
63394,0.04999973
9433,0.21684627
40813,0.048801083
42531,0.1099363
69306,0.024536867
67262,0.044309583
6106,0.07071134
59056,0.137605
40964,0.16182177
61817,0.05472632
77230,0.0013194896
40894,0.15356126
29334,0.009704882
347,0.100138985
63509,0.0010072782
21316,0.0015886502
19352,0.020082159
36893,0.042087104
51844,0.082064465
70818,0.053427402
34460,0.09978134
37421,0.22537299
507,0.19721144
75463,0.00045043018
67192,0.0015072491
42030,0.0016965751
27792,0.03439691
42099,0.0013984852
